age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
20,13,298227,31,10,11,27,7,9,3,0,0,35,80,0
44,13,290521,27,9,13,19,10,7,2,0,0,40,80,0
51,13,56915,27,9,9,18,6,5,3,0,0,40,80,0
20,13,146538,27,9,9,22,6,9,3,0,0,40,80,0
17,9,258872,17,7,11,15,9,9,2,0,0,5,80,0
19,13,206399,27,9,11,22,9,7,2,0,0,40,80,0
45,14,197332,31,10,9,18,6,9,3,0,0,55,80,1
60,13,245062,27,9,9,18,6,9,3,0,0,40,80,1
42,13,197583,23,12,9,19,6,7,3,0,0,40,41,1
44,15,234885,27,9,9,27,11,9,2,0,0,40,80,1
40,13,72887,24,11,9,22,6,6,3,0,0,40,80,1
30,13,180374,27,9,9,19,11,9,2,0,0,40,80,0
38,13,351299,31,10,9,29,6,7,3,0,0,50,80,0
23,13,54012,27,9,9,29,6,9,3,0,0,60,80,0
32,9,115745,31,10,9,15,6,9,3,0,0,40,80,0
44,13,116632,23,12,11,20,9,9,3,0,0,40,80,0
54,11,288825,27,9,9,29,6,7,3,0,0,40,80,0
32,13,132601,25,13,9,25,6,9,3,0,0,50,80,0
50,13,193374,19,2,10,18,10,9,3,0,0,40,80,0
24,13,170070,25,13,11,28,7,9,2,0,0,20,80,0
37,13,126708,27,9,9,16,11,9,2,0,0,60,80,0
52,13,35598,27,9,7,29,10,9,3,0,0,40,80,0
38,13,33983,31,10,9,29,6,9,3,0,0,40,80,0
49,13,192776,28,14,9,19,6,9,3,0,1977,45,80,1
30,13,118551,25,13,9,28,11,9,2,0,0,16,80,1
60,13,201965,31,10,11,25,10,9,3,0,0,40,80,1
22,9,139883,31,10,11,15,9,9,3,0,0,40,80,0
35,13,285020,27,9,11,18,7,9,3,0,0,40,80,0
30,13,303990,27,9,11,29,7,9,3,0,0,60,80,0
67,13,49401,24,11,7,23,7,9,2,0,0,24,80,0
46,13,279196,25,13,11,18,7,9,2,0,0,40,80,0
17,13,211870,22,5,11,23,7,9,3,0,0,6,80,0
22,13,281432,31,10,11,21,9,9,3,0,0,30,80,0
27,13,161155,16,6,11,23,7,9,3,0,0,40,80,0
23,13,197904,27,9,11,23,10,9,2,0,0,35,80,0
33,13,111746,23,12,9,18,6,9,3,0,0,45,73,0
43,15,170721,31,10,9,18,6,9,3,0,0,20,80,0
28,16,70100,25,13,11,25,7,9,3,0,0,20,80,0
41,13,193626,27,9,10,18,10,9,2,0,0,40,80,0
52,9,271749,18,8,11,15,8,7,3,594,0,40,80,0
25,13,189775,31,10,10,16,9,7,2,0,0,20,80,0
63,9,401531,19,2,9,15,6,9,3,0,0,35,80,0
59,11,286967,27,9,9,29,6,9,3,0,0,45,80,0
45,11,164427,25,13,7,25,10,9,2,0,0,40,80,0
38,13,91039,25,13,9,27,6,9,3,15024,0,60,80,1
40,13,347934,27,9,11,23,7,9,2,0,0,35,80,0
46,10,371373,27,9,7,16,7,9,3,0,0,40,80,0
35,13,32220,23,12,11,19,7,9,2,0,0,60,80,0
34,13,187251,27,9,7,25,10,9,2,0,0,25,80,0
33,13,178107,25,13,11,18,9,9,3,0,0,20,80,0
41,13,343121,27,9,7,16,10,9,2,0,0,36,80,0
20,13,262749,31,10,11,22,9,9,3,0,0,40,80,0
23,13,403107,20,3,11,23,9,9,3,0,0,40,49,0
26,13,64293,31,10,11,25,7,9,2,0,0,35,80,0
72,9,303588,27,9,9,15,6,9,3,0,0,20,80,0
23,11,324960,27,9,11,20,7,9,3,0,0,40,72,0
62,11,114060,27,9,9,29,6,9,3,0,0,40,80,0
52,13,48925,31,10,9,16,6,9,3,0,0,40,80,0
58,13,180980,31,10,7,23,10,9,2,0,0,42,51,0
25,13,181054,25,13,11,27,7,9,2,0,0,40,80,0
24,13,388093,25,13,11,19,7,7,3,0,0,40,80,0
19,13,249609,31,10,11,26,9,9,3,0,0,8,80,0
43,13,112131,31,10,9,19,6,9,3,0,0,40,80,0
47,11,543162,27,9,12,16,10,7,2,0,0,40,80,0
39,13,91996,27,9,7,23,10,9,2,0,0,40,80,0
49,13,141944,24,11,10,21,10,9,3,0,1380,42,80,0
53,9,251804,20,3,13,15,10,7,2,0,0,30,80,0
32,13,37070,24,11,11,18,7,9,3,0,0,45,80,0
34,13,337587,31,10,9,25,6,9,3,0,0,50,80,1
28,13,189346,27,9,7,18,7,9,3,0,0,45,80,0
57,9,222216,24,11,13,15,10,9,2,0,0,38,80,0
25,13,267044,31,10,11,16,7,5,2,0,0,20,80,0
20,9,214635,31,10,11,15,9,9,3,0,0,24,80,0
21,9,204226,31,10,11,15,10,9,2,0,0,35,80,0
34,13,108116,25,13,9,25,6,9,3,0,0,50,80,1
38,14,99146,25,13,9,19,6,9,3,15024,0,80,80,1
50,13,196232,27,9,9,19,6,9,3,7688,0,50,80,1
24,11,248344,31,10,7,21,7,7,3,0,0,50,80,0
37,11,186035,31,10,9,28,6,9,3,0,0,45,80,1
44,13,177905,31,10,7,22,10,9,3,0,0,58,80,1
28,13,85812,31,10,9,27,11,9,2,0,0,40,80,0
42,13,221172,25,13,9,19,6,9,3,0,0,40,80,1
74,13,99183,31,10,7,16,7,9,2,0,0,9,80,0
38,15,190387,27,9,9,18,6,9,3,0,0,50,80,0
44,15,202692,28,14,9,25,6,9,3,0,0,40,80,0
44,13,109339,17,7,7,22,10,8,2,0,0,46,74,0
26,13,108658,27,9,11,22,7,9,3,0,0,40,80,0
36,13,197202,27,9,9,23,6,7,3,0,0,40,80,0
41,13,101739,23,12,9,19,11,9,2,0,0,50,80,1
67,13,231559,30,15,9,25,6,9,3,20051,0,48,80,1
39,11,207853,18,8,9,28,6,9,3,0,0,50,80,0
57,13,190942,19,2,13,24,7,7,2,0,0,30,80,0
29,13,102345,24,11,12,18,7,9,3,0,0,40,80,0
31,14,41493,25,13,11,20,7,9,2,0,0,45,80,0
34,9,190027,27,9,11,15,10,7,2,0,0,40,80,0
44,13,210525,31,10,9,29,6,9,3,0,0,40,80,0
29,13,133937,26,16,11,25,9,9,3,0,0,40,80,0
30,13,237903,31,10,11,21,10,9,2,0,0,40,80,0
27,13,163862,27,9,11,29,7,9,3,0,0,40,80,0
27,13,201872,31,10,9,27,6,9,3,0,0,50,80,0
32,13,84179,27,9,11,21,7,9,2,0,0,45,80,0
58,13,51662,16,6,9,23,11,9,2,0,0,8,80,0
35,11,233327,31,10,9,26,6,9,3,0,0,40,80,0
21,13,259510,27,9,11,21,9,9,3,0,0,36,80,0
28,13,184831,31,10,11,18,10,9,3,0,0,40,80,0
46,15,245724,31,10,7,19,7,9,3,0,0,50,80,0
36,15,27053,27,9,12,23,10,9,2,0,0,40,80,0
72,13,205343,17,7,13,16,10,9,2,0,0,40,80,0
35,13,229328,27,9,9,22,11,7,2,0,0,40,80,0
33,10,319560,24,11,7,18,10,7,2,0,0,40,80,1
69,13,136218,17,7,11,22,7,9,2,0,0,40,80,0
35,13,54576,27,9,9,22,6,9,3,0,0,40,80,0
31,13,323069,27,9,12,16,10,9,2,0,0,20,41,0
34,13,148291,27,9,9,28,11,9,2,0,0,32,80,0
30,13,152453,17,7,9,23,6,9,3,0,0,40,67,0
28,13,114053,25,13,11,29,7,9,3,0,0,55,80,0
54,13,212960,25,13,9,27,6,9,3,0,0,35,80,1
47,13,264052,31,10,9,25,6,9,3,0,0,50,80,1
24,13,82804,27,9,11,21,10,7,2,0,0,40,80,0
52,15,334273,25,13,9,25,6,9,3,0,0,60,80,1
20,13,27337,27,9,11,21,9,5,3,0,0,48,80,0
43,14,188436,28,14,9,19,6,9,3,5013,0,45,80,0
45,13,433665,21,4,12,23,10,9,2,0,0,40,67,0
29,15,110663,27,9,12,18,7,9,3,0,0,35,80,0
47,13,87490,28,14,7,19,10,9,3,0,0,42,80,0
24,13,354351,27,9,11,18,9,9,3,0,0,40,80,0
51,13,95469,27,9,9,25,6,9,3,0,0,40,80,0
17,13,242718,17,7,11,27,9,9,3,0,0,12,80,0
37,13,22463,24,11,9,18,6,9,3,0,1977,40,80,1
27,13,158156,26,16,11,25,7,9,2,0,0,70,80,0
29,13,350162,25,13,9,19,11,9,3,0,0,40,80,1
18,9,165532,18,8,11,15,9,9,3,0,0,25,80,0
36,15,28738,23,12,7,27,10,9,2,0,0,35,80,0
58,11,283635,25,13,11,25,7,9,2,0,0,40,80,0
26,15,86646,31,10,9,18,6,9,3,0,0,45,80,0
65,9,195733,31,10,9,15,6,9,3,0,0,30,80,1
57,13,69884,27,9,9,27,6,9,3,0,0,40,80,1
59,13,199713,27,9,9,18,6,9,3,0,0,40,80,0
27,13,181659,27,9,9,22,6,9,3,0,0,40,80,0
31,15,340939,25,13,11,28,7,9,3,0,0,40,80,0
21,13,197747,31,10,11,27,9,9,2,0,0,24,80,0
29,13,34292,31,10,11,16,7,9,3,0,0,60,80,0
18,13,156764,17,7,11,23,9,9,3,0,0,40,80,0
52,13,25826,16,6,9,18,6,9,3,0,1887,47,80,1
57,14,103948,25,13,7,25,7,9,3,0,0,80,80,0
42,9,137390,27,9,9,15,6,9,3,0,0,40,80,0
55,9,105138,27,9,9,15,11,6,2,0,0,40,80,0
60,13,39352,21,4,11,29,7,9,3,0,0,48,80,1
31,13,168387,25,13,9,25,6,9,3,7688,0,40,43,1
23,13,117789,25,13,11,16,9,9,2,0,0,40,80,0
27,13,267147,27,9,11,27,9,9,3,0,0,40,80,0
23,9,99399,31,10,11,15,10,5,2,0,0,25,80,0
42,15,214242,30,15,9,25,6,9,3,0,1902,50,80,1
25,13,200408,31,10,11,28,7,9,3,2174,0,40,80,0
49,13,136455,25,13,11,25,7,9,2,0,0,45,80,0
32,13,239824,25,13,11,28,7,9,3,0,0,40,80,0
19,13,217039,31,10,11,16,9,9,3,0,0,28,80,0
60,13,51290,21,4,7,23,7,9,2,0,0,40,80,0
42,11,175674,22,5,9,23,6,9,3,0,0,40,80,0
35,15,194404,23,12,11,20,7,9,3,0,0,40,80,0
48,13,45612,27,9,11,16,10,7,2,0,0,37,80,0
51,13,410114,28,14,9,18,6,9,3,0,0,40,80,1
29,13,182521,27,9,11,18,7,5,3,0,0,40,80,0
36,11,339772,27,9,12,19,7,7,3,0,0,40,80,0
17,13,169658,16,6,11,23,9,9,2,0,0,21,80,0
52,13,200853,28,14,7,25,7,9,2,6849,0,60,80,0
24,13,247564,27,9,11,18,7,9,3,0,0,40,80,0
24,13,249909,27,9,9,21,6,9,3,0,0,50,80,0
26,11,208122,25,13,11,25,9,9,3,1055,0,40,80,0
27,13,109881,25,13,11,23,9,9,2,0,0,20,80,0
39,13,207824,27,9,11,21,9,9,3,0,0,60,80,0
30,13,369027,27,9,9,29,6,7,3,0,0,45,80,0
50,15,114117,27,9,9,19,6,9,3,0,0,32,80,0
52,14,51048,25,13,9,27,6,9,3,0,0,55,80,0
46,13,102388,30,15,9,25,6,9,3,15024,0,45,80,1
23,13,190483,25,13,11,27,9,9,2,0,0,20,80,0
45,13,462440,17,7,13,23,7,7,2,0,0,20,80,0
65,13,109351,22,5,13,24,10,7,2,0,0,24,80,0
29,13,34383,24,11,9,29,6,9,3,0,0,55,80,0
47,13,241832,22,5,10,21,10,9,3,0,0,40,49,0
30,13,124187,27,9,11,20,9,7,3,0,0,60,80,0
34,13,153614,27,9,9,27,6,9,3,0,0,45,80,1
38,15,267556,27,9,9,27,6,9,3,0,0,64,80,0
33,13,205469,31,10,9,19,6,9,3,0,0,40,80,1
49,13,268090,25,13,9,27,6,9,3,0,0,26,80,1
47,15,165039,31,10,11,23,10,7,2,0,0,40,80,0
49,11,120451,16,6,12,23,10,7,2,0,0,40,80,0
43,13,154374,31,10,9,18,6,9,3,15024,0,60,80,1
30,13,103649,25,13,9,16,11,7,2,0,0,40,80,1
58,15,35723,27,9,9,18,6,9,3,0,0,60,80,0
19,13,262601,27,9,11,23,9,9,2,0,0,14,80,0
21,13,226181,25,13,11,21,7,9,3,0,0,40,80,0
33,13,175697,25,13,9,19,6,9,3,15024,0,60,80,1
47,14,248145,20,3,9,29,6,9,3,0,0,50,46,0
52,15,289436,26,16,9,25,6,9,3,0,0,60,80,1
26,13,75654,27,9,7,18,7,9,3,0,0,55,80,0
60,13,199378,27,9,9,18,6,9,3,0,0,40,80,0
21,13,160968,31,10,11,21,9,9,3,0,0,40,80,0
36,13,188563,31,10,9,27,6,9,3,5178,0,50,80,1
31,13,55849,31,10,9,18,6,9,3,0,0,45,80,0
50,14,195322,26,16,12,25,7,9,3,0,0,40,80,1
31,11,402089,27,9,7,16,10,9,2,0,0,40,80,0
71,13,78277,27,9,9,18,6,9,3,0,0,15,80,0
58,9,158611,27,9,9,15,6,9,3,0,0,50,80,0
30,16,169496,25,13,9,28,6,9,3,0,0,40,80,1
20,13,130959,31,10,11,23,9,9,3,0,0,20,80,0
24,13,556660,27,9,11,19,8,9,3,4101,0,50,80,0
35,13,292472,26,16,9,25,6,6,3,0,0,40,77,1
38,16,143774,31,10,12,19,7,9,2,0,0,45,80,0
27,13,288341,27,9,11,22,9,9,2,0,0,32,80,0
29,16,71592,31,10,11,16,10,6,2,0,0,40,71,0
70,9,167358,22,5,13,15,10,9,2,1111,0,15,80,0
34,13,106742,27,9,9,18,6,9,3,0,0,45,80,0
44,13,219288,21,4,9,18,6,9,3,0,0,35,80,0
43,13,174524,27,9,9,22,6,9,3,0,0,40,80,1
44,15,335183,18,8,9,21,6,7,3,0,0,40,80,1
35,13,261293,28,14,11,27,7,9,3,0,0,60,80,0
27,13,111900,31,10,11,25,7,9,3,0,0,40,80,0
43,11,194360,28,14,11,25,7,9,3,0,0,38,80,0
20,13,81145,31,10,11,27,7,9,2,0,0,25,80,0
42,13,341204,23,12,7,25,10,9,2,8614,0,40,80,1
27,16,249362,31,10,9,29,6,9,3,3411,0,40,80,0
42,13,247019,27,9,9,18,6,7,3,0,0,40,80,1
20,9,114746,17,7,10,15,9,6,2,0,1762,40,76,0
24,13,172146,22,5,11,22,7,9,3,0,1721,40,80,0
48,10,110457,31,10,7,19,7,9,3,0,0,40,80,0
17,9,80077,17,7,11,15,9,9,2,0,0,20,80,0
17,15,368700,17,7,11,20,9,9,3,0,0,10,80,0
33,13,182556,25,13,9,19,6,9,3,0,0,40,80,1
50,14,219420,27,9,9,27,6,9,3,0,0,50,80,1
22,13,240817,27,9,11,27,9,9,2,2597,0,40,80,0
17,13,102726,18,8,11,23,9,9,3,0,0,16,80,0
32,13,226267,31,10,9,16,6,9,3,0,0,40,67,0
31,13,125457,27,9,11,18,7,9,3,0,0,45,80,0
58,15,204021,27,9,13,19,7,9,3,0,0,50,80,0
29,11,92262,27,9,11,26,9,9,3,0,0,48,80,0
37,13,161141,24,11,9,18,6,9,3,0,0,40,73,1
34,15,190290,27,9,9,18,6,9,3,0,0,40,80,1
23,11,430828,31,10,12,19,10,7,3,0,0,40,80,0
18,16,59342,17,7,11,16,9,9,2,0,0,5,80,0
34,13,136721,27,9,7,19,7,9,2,0,0,40,80,0
66,9,149422,21,4,11,15,7,9,3,0,0,4,80,0
45,11,86644,25,13,9,25,11,9,2,0,0,55,80,0
41,13,195124,28,14,11,19,7,9,3,0,0,35,47,0
26,13,167350,27,9,11,23,8,9,3,0,0,30,80,0
54,11,113000,31,10,9,20,6,9,3,0,0,40,80,0
24,13,140027,31,10,11,22,9,7,2,0,0,45,80,0
42,13,262425,31,10,9,25,6,9,3,0,0,50,80,0
20,13,316702,31,10,11,25,9,9,3,0,0,20,80,0
23,16,335453,25,13,11,28,7,9,2,0,0,20,80,0
25,9,202480,23,12,11,15,8,9,3,0,0,45,80,0
35,13,203628,28,14,11,25,7,9,3,0,0,60,80,1
31,13,118710,28,14,9,28,6,9,3,0,1902,40,80,1
30,13,189620,25,13,11,25,9,9,2,0,0,40,72,0
19,13,475028,27,9,11,27,9,9,2,0,0,20,80,0
36,11,110866,25,13,11,25,7,9,3,0,0,50,80,0
31,13,243605,25,13,13,27,10,9,2,0,1380,40,46,0
21,13,163870,31,10,11,21,9,9,3,0,0,30,80,0
31,15,80145,31,10,9,18,6,9,3,0,0,40,80,0
46,13,295566,26,16,7,25,10,9,2,25236,0,65,80,1
44,13,63042,25,13,7,19,9,9,2,0,0,50,80,1
40,13,229148,18,8,9,23,6,7,3,0,0,40,64,0
45,13,242552,31,10,11,27,7,7,3,0,0,40,80,0
60,13,177665,27,9,9,18,6,9,3,0,0,35,80,0
18,13,208103,17,7,11,23,8,9,3,0,0,25,80,0
28,13,296450,25,13,9,25,6,9,3,0,0,40,80,0
36,13,70282,31,10,7,16,10,7,2,0,0,40,80,0
36,13,271767,25,13,12,25,7,9,3,0,0,40,41,0
40,13,144995,24,11,9,28,6,9,3,4386,0,40,80,0
36,11,382635,25,13,7,16,10,9,2,0,0,35,57,0
31,13,295697,27,9,12,23,10,7,2,0,0,40,80,0
33,13,194141,27,9,9,22,6,9,3,0,0,40,80,0
19,16,378418,27,9,11,28,9,9,2,0,0,40,80,0
22,13,214399,31,10,11,27,9,9,2,0,0,15,80,0
34,13,217460,25,13,9,19,6,9,3,0,0,45,80,1
33,13,182556,27,9,11,23,7,9,3,0,0,40,80,0
41,13,125831,27,9,9,18,6,9,3,0,2051,60,80,0
29,13,271328,25,13,11,25,7,9,3,4650,0,40,80,0
50,11,50459,27,9,9,19,6,9,3,0,0,42,80,1
42,13,162140,25,13,9,19,6,9,3,7298,0,45,80,1
43,13,177937,25,13,11,25,7,9,3,0,0,40,41,1
44,13,111502,27,9,9,27,11,9,2,0,0,40,80,0
20,13,299047,31,10,11,23,7,9,2,0,0,20,80,0
31,13,223212,27,9,9,23,6,9,3,0,0,40,67,0
65,15,118474,17,7,9,19,6,9,3,9386,0,59,41,1
23,13,352139,31,10,11,23,7,9,2,0,0,24,80,0
55,13,173093,31,10,7,16,7,6,2,0,0,40,80,0
26,13,181655,24,11,9,16,6,9,3,0,2377,45,80,0
25,13,332702,24,11,11,23,9,9,2,0,0,15,80,0
45,9,51164,31,10,9,15,11,7,2,0,0,40,80,0
35,13,234901,31,10,9,18,6,9,3,2407,0,40,80,0
36,13,131414,31,10,11,27,7,7,2,0,0,36,80,0
43,16,260960,25,13,9,25,6,9,3,0,0,50,80,0
56,13,156052,27,9,13,23,10,7,2,594,0,20,80,0
42,13,279914,25,13,9,28,6,9,3,0,0,40,80,1
19,13,192453,31,10,11,23,8,9,2,0,0,25,80,0
55,15,200939,27,9,9,29,6,9,3,0,0,72,80,0
42,13,151408,28,14,11,19,7,9,2,14084,0,50,80,1
26,13,112847,24,11,11,28,9,9,3,0,0,40,80,0
17,13,316929,18,8,11,21,9,9,3,0,0,20,80,0
42,11,126319,25,13,9,25,11,9,2,0,0,40,80,1
55,13,197422,27,9,9,29,6,9,3,7688,0,40,80,1
32,13,267736,31,10,11,16,9,7,2,0,0,40,80,0
29,13,267034,17,7,11,18,9,7,3,0,0,40,55,0
46,16,193047,25,13,9,25,6,9,3,0,0,37,80,0
29,16,356089,25,13,9,19,6,9,3,7688,0,40,80,1
22,13,223515,25,13,11,25,10,9,3,0,0,20,80,0
58,15,87510,16,6,9,18,6,9,3,0,0,40,80,0
23,13,145111,27,9,11,29,10,9,3,0,0,50,80,0
39,13,48093,27,9,11,21,7,9,3,0,0,40,80,0
27,13,31757,24,11,11,18,9,9,3,0,0,38,80,0
54,13,285854,27,9,9,29,6,9,3,0,0,40,80,1
33,11,120064,25,13,11,25,7,9,2,0,0,45,80,0
46,10,167381,27,9,9,16,11,9,2,0,0,40,80,1
37,13,103408,27,9,11,20,7,7,3,0,0,40,80,0
36,13,101460,27,9,11,23,7,9,2,0,0,18,80,0
59,11,420537,27,9,9,16,11,9,2,0,0,38,80,1
34,11,119411,27,9,7,26,10,9,3,0,0,40,73,0
53,14,128272,26,16,9,19,6,9,3,0,0,70,80,1
51,13,386773,25,13,11,27,7,9,3,0,0,55,80,1
32,13,283268,16,6,12,23,10,9,2,0,0,42,80,0
31,16,301526,31,10,10,23,8,9,3,0,0,40,80,0
22,13,151790,31,10,9,27,11,9,2,0,0,30,52,0
47,15,106252,25,13,7,27,7,9,2,0,0,50,80,0
32,13,188557,27,9,11,22,7,9,3,0,0,40,80,0
26,13,171114,31,10,11,20,7,9,2,0,0,38,80,0
37,13,327323,20,3,12,20,7,9,3,0,0,32,54,0
31,13,244147,27,9,7,18,10,9,3,0,0,55,80,0
37,13,280282,24,11,9,28,11,9,2,0,0,24,80,1
55,13,116442,27,9,11,27,7,9,3,0,0,38,80,0
23,11,282579,24,11,7,28,7,9,3,0,0,56,80,0
36,13,51838,31,10,7,16,10,9,2,0,0,40,80,0
34,13,73585,28,14,9,25,6,9,3,0,0,40,41,0
43,13,226902,25,13,9,27,6,9,3,0,0,50,80,1
54,13,279129,31,10,11,28,7,9,3,0,0,40,80,0
43,16,146908,31,10,9,18,6,9,3,0,0,40,41,0
28,13,196690,24,11,11,22,7,9,2,0,1669,42,80,0
40,13,130760,24,11,9,19,6,9,3,0,0,50,80,1
41,15,49572,31,10,9,19,6,9,3,0,0,60,80,0
40,13,237601,25,13,11,27,7,8,2,0,0,55,80,1
42,13,169628,31,10,7,16,7,7,2,0,0,38,80,0
61,15,36671,27,9,9,20,6,9,3,0,2352,50,80,0
18,13,231193,18,8,11,22,9,9,3,0,0,30,80,0
59,9,192130,27,9,9,15,6,9,3,0,0,16,80,0
21,9,149704,27,9,11,15,7,9,2,1055,0,40,80,0
48,13,102102,24,11,9,28,6,9,3,0,0,50,80,1
41,14,32185,25,13,9,28,6,9,3,0,0,40,80,0
18,9,196061,31,10,11,15,9,9,3,0,0,33,80,0
23,13,211046,27,9,11,27,7,9,2,2463,0,40,80,0
60,13,31577,27,9,9,29,6,9,3,0,0,60,80,1
22,13,162343,31,10,11,23,8,7,3,0,0,20,80,0
61,13,128831,27,9,9,22,6,9,3,0,0,40,80,0
25,13,316688,27,9,11,22,7,7,3,0,0,40,80,0
46,13,90758,28,14,11,28,7,9,3,0,0,35,80,1
43,13,274363,25,13,9,19,6,9,3,0,1902,40,50,1
43,13,154538,23,12,7,18,7,9,3,0,0,40,80,0
24,13,106085,27,9,11,23,9,7,3,0,1721,30,80,0
68,15,315859,17,7,11,20,10,9,3,0,0,20,80,0
31,13,51471,27,9,7,16,10,9,2,0,0,38,80,0
17,13,193830,17,7,11,27,9,9,2,0,0,20,80,0
32,13,231043,27,9,9,18,6,9,3,5178,0,48,80,1
50,9,23780,28,14,10,15,8,9,3,0,0,40,80,0
33,13,169879,25,13,9,25,6,9,3,3103,0,47,80,1
64,13,270333,25,13,9,25,6,9,3,0,0,40,80,1
20,13,138768,27,9,11,29,9,9,3,0,0,30,80,0
30,13,191571,27,9,12,23,9,9,2,0,0,36,80,0
22,9,219941,31,10,11,15,9,7,3,0,0,40,80,0
43,13,94113,31,10,7,19,7,9,3,0,0,45,80,0
22,13,137510,31,10,11,16,9,9,3,0,0,40,80,0
17,13,32607,16,6,11,20,9,9,3,0,0,20,80,0
47,15,93208,27,9,9,23,11,9,2,0,0,75,63,0
41,13,254440,24,11,11,25,7,9,2,0,0,60,80,0
56,13,186556,31,10,9,18,6,9,3,0,0,50,80,1
64,13,169871,27,9,9,29,6,9,3,0,0,45,80,0
47,13,191277,27,9,9,29,6,9,3,0,0,50,80,1
48,13,167159,24,11,11,16,10,9,3,0,0,40,80,0
31,13,171871,28,14,11,25,7,9,2,0,0,46,80,0
29,13,154411,24,11,11,28,9,9,3,0,0,40,80,0
30,13,129227,27,9,13,16,7,9,2,0,0,40,80,0
32,13,110331,27,9,9,19,6,9,3,0,1672,60,80,0
57,13,34269,27,9,13,29,10,9,3,0,653,42,80,1
62,13,174355,27,9,13,23,7,9,2,0,0,40,80,0
39,13,680390,27,9,12,22,10,9,2,0,0,24,80,0
43,13,233130,31,10,11,16,7,9,3,0,0,25,80,0
24,14,165474,25,13,11,27,9,9,3,0,0,40,80,0
42,9,257780,17,7,9,15,6,9,3,0,0,15,80,0
53,13,194259,31,10,9,16,11,9,2,4386,0,40,80,1
26,13,280093,31,10,11,21,9,9,3,0,0,40,80,0
73,15,177387,27,9,9,19,6,9,3,0,0,40,80,0
72,9,28929,17,7,13,15,7,9,2,0,0,24,80,0
55,13,105304,27,9,9,22,6,9,3,0,0,40,80,0
25,13,499233,27,9,7,16,7,9,3,0,0,40,80,0
41,13,180572,25,13,7,25,7,9,2,0,0,50,80,1
24,13,321435,25,13,11,19,7,9,3,0,0,50,80,0
63,13,86108,27,9,13,20,7,9,3,0,0,6,80,0
17,13,198124,17,7,11,27,9,9,3,0,0,20,80,0
35,13,135162,31,10,9,18,6,9,3,0,0,50,80,0
51,13,146813,31,10,9,25,6,9,3,0,0,40,80,1
62,11,291175,25,13,13,25,7,9,2,0,0,48,80,0
55,13,387569,27,9,9,18,6,9,3,4386,0,40,80,1
43,13,102895,31,10,7,25,7,9,3,0,0,40,80,0
40,11,33274,27,9,7,23,7,9,2,0,0,50,80,0
37,13,86551,25,13,9,19,6,9,3,0,0,45,80,1
39,13,138192,25,13,9,18,6,9,3,0,0,40,80,0
31,13,118966,27,9,11,18,9,9,3,0,0,18,80,0
61,13,99784,28,14,13,25,7,9,2,0,0,40,80,1
26,13,90980,24,11,7,16,7,9,2,0,0,55,80,0
46,15,177407,27,9,9,27,6,9,3,0,0,50,80,0
26,13,96467,25,13,11,25,7,9,2,0,0,40,80,0
48,16,327886,26,16,7,25,9,9,3,0,0,50,80,1
34,13,111567,27,9,11,29,9,9,3,0,0,40,80,0
34,11,166545,27,9,11,16,9,9,2,0,0,40,80,0
59,13,142182,27,9,9,23,6,9,3,0,0,40,80,1
34,13,188798,25,13,11,25,9,9,2,0,0,40,80,0
49,13,38563,25,13,11,19,7,9,2,0,0,56,80,1
18,13,216284,17,7,11,16,9,9,2,0,0,20,80,0
43,13,191547,27,9,9,20,6,9,3,0,0,40,67,0
48,13,285335,17,7,9,19,6,9,3,0,0,50,80,0
28,14,142712,31,10,9,19,6,9,3,0,0,70,80,0
33,13,80945,27,9,9,22,6,9,3,0,0,40,80,0
24,13,309055,31,10,11,27,7,9,2,0,0,15,80,0
21,13,62339,16,6,11,21,7,9,3,0,0,40,80,0
17,13,368700,17,7,11,27,9,9,3,0,0,28,80,0
39,13,176186,31,10,9,20,6,9,3,0,0,50,80,1
29,15,266855,25,13,12,25,9,9,3,0,0,40,80,0
44,13,48087,25,13,9,19,6,9,3,0,0,40,80,1
24,13,121313,31,10,11,29,9,9,3,0,0,50,80,0
71,15,143437,28,14,9,27,6,9,3,10605,0,40,80,1
51,15,160724,25,13,9,27,6,6,3,0,2415,40,44,1
55,13,282753,20,3,7,23,10,7,3,0,0,25,80,0
41,13,194636,25,13,9,19,6,9,3,0,0,60,80,1
23,13,153044,27,9,11,21,10,7,2,0,0,7,80,0
38,13,411797,24,11,7,16,10,9,2,0,0,40,80,0
39,13,117683,27,9,9,29,6,9,3,0,0,40,80,1
19,13,376540,27,9,11,16,7,9,2,0,0,30,80,0
49,13,72393,22,5,7,22,7,9,2,0,0,40,80,0
32,13,270335,25,13,9,16,8,9,3,0,0,40,71,1
27,13,96226,27,9,9,18,6,9,3,0,0,70,80,0
38,13,95336,25,13,9,27,6,9,3,0,0,50,80,1
33,13,258498,31,10,9,18,11,9,2,0,0,60,80,0
63,9,149698,31,10,9,15,6,9,3,0,0,15,80,0
23,13,205865,25,13,11,19,9,9,3,0,0,28,80,0
33,14,155781,31,10,9,18,6,9,3,0,0,60,41,0
54,15,406468,27,9,9,27,6,7,3,0,0,40,80,0
29,13,177119,24,11,7,28,7,9,2,2174,0,45,80,0
48,9,144397,31,10,7,15,10,7,2,0,0,30,80,0
35,15,372525,25,13,11,19,7,9,3,0,0,40,80,0
